Buffnum,Timestamp,Buffer Size, Detected Freq (Hz), Interpol Note, Commputation Time (uS)
553,5.89867,512,523.404,C5,8
554,5.90933,512,522.826,C5,8
555,5.92,512,523.276,C5,8
556,5.93067,512,523.049,C5,8
557,5.94133,512,523.046,C5,8
558,5.952,512,523.308,C5,8
559,5.96267,512,524.136,C5,8
560,5.97333,512,0,Silence0,8
561,5.984,512,0,Silence0,8
562,5.99467,512,0,Silence0,15
563,6.00533,512,0,Silence0,8
564,6.016,512,214.219,C4,8
565,6.02667,512,522.962,C5,8
566,6.03733,512,523.48,C5,8
567,6.048,512,523.324,C5,8
568,6.05867,512,523.394,C5,8
569,6.06933,512,523.364,C5,8
570,6.08,512,523.286,C5,8
571,6.09067,512,523.281,C5,8
572,6.10133,512,523.223,C5,8
573,6.112,512,523.148,C5,8
574,6.12267,512,523.172,C5,8
575,6.13333,512,523.219,C5,8
576,6.144,512,523.162,C5,8
577,6.15467,512,523.204,C5,8
578,6.16533,512,523.247,C5,15
579,6.176,512,523.205,C5,8
580,6.18667,512,523.231,C5,8
581,6.19733,512,523.269,C5,8
582,6.208,512,523.258,C5,8
583,6.21867,512,523.342,C5,8
584,6.22933,512,523.398,C5,8
585,6.24,512,523.339,C5,8
586,6.25067,512,523.32,C5,8
587,6.26133,512,523.415,C5,8
588,6.272,512,523.35,C5,8
589,6.28267,512,523.245,C5,8
590,6.29333,512,523.234,C5,8
591,6.304,512,523.199,C5,8
592,6.31467,512,523.136,C5,8
593,6.32533,512,523.173,C5,8
594,6.336,512,523.046,C5,15
595,6.34667,512,523.15,C5,8
596,6.35733,512,523.164,C5,8
597,6.368,512,523.269,C5,8
598,6.37867,512,523.266,C5,8
599,6.38933,512,524.21,C5,8
600,6.4,512,523.324,C5,8
601,6.41067,512,523.372,C5,8
602,6.42133,512,523.366,C5,8
603,6.432,512,523.352,C5,8
604,6.44267,512,523.375,C5,8
605,6.45333,512,523.362,C5,8
606,6.464,512,523.248,C5,8
607,6.47467,512,523.287,C5,8
608,6.48533,512,523.728,C5,8
609,6.496,512,0,Silence0,8
610,6.50667,512,96000,F#12,15
611,6.51733,512,328.966,E4,8
612,6.528,512,493.593,B4,8
613,6.53867,512,493.387,B4,10
614,6.54933,512,494.086,B4,8
615,6.56,512,494.592,B4,8
616,6.57067,512,493.541,B4,8
617,6.58133,512,493.952,B4,8
618,6.592,512,494.797,B4,8
619,6.60267,512,493.851,B4,8
620,6.61333,512,493.826,B4,8
621,6.624,512,494.812,B4,8
622,6.63467,512,494.236,B4,8
623,6.64533,512,493.716,B4,8
624,6.656,512,494.554,B4,8
625,6.66667,512,494.324,B4,8
626,6.67733,512,493.518,B4,14
627,6.688,512,494.275,B4,8
628,6.69867,512,494.418,B4,8
629,6.70933,512,493.497,B4,8
630,6.72,512,494.086,B4,8
631,6.73067,512,494.584,B4,8
632,6.74133,512,493.561,B4,8
633,6.752,512,493.79,B4,8
634,6.76267,512,494.695,B4,8
635,6.77333,512,493.944,B4,8
636,6.784,512,493.666,B4,8
637,6.79467,512,494.857,B4,8
638,6.80533,512,494.217,B4,8
639,6.816,512,493.489,B4,8
640,6.82667,512,494.66,B4,8
641,6.83733,512,494.541,B4,8
642,6.848,512,493.542,B4,14
643,6.85867,512,494.315,B4,8
644,6.86933,512,494.291,B4,8
645,6.88,512,493.68,B4,8
646,6.89067,512,494.502,B4,8
647,6.90133,512,494.218,B4,8
648,6.912,512,493.967,B4,8
649,6.92267,512,493.939,B4,8
650,6.93333,512,494.201,B4,8
651,6.944,512,493.967,B4,8
652,6.95467,512,493.871,B4,8
653,6.96533,512,494.332,B4,8
654,6.976,512,494.244,B4,8
655,6.98667,512,493.906,B4,8
656,6.99733,512,494.297,B4,8
657,7.008,512,485.934,B4,8
658,7.01867,512,455.135,A#4,15
659,7.02933,512,461.365,A#4,8
660,7.04,512,446.507,A4,8
661,7.05067,512,440.612,A4,8
662,7.06133,512,440.232,A4,8
663,7.072,512,440.289,A4,8
664,7.08267,512,439.789,A4,8
665,7.09333,512,440.723,A4,8
666,7.104,512,439.994,A4,8
667,7.11467,512,440.54,A4,8
668,7.12533,512,440.335,A4,8
669,7.136,512,439.977,A4,8
670,7.14667,512,440.694,A4,8
671,7.15733,512,439.866,A4,8
672,7.168,512,440.773,A4,8
673,7.17867,512,440.076,A4,8
674,7.18933,512,440.704,A4,14
675,7.2,512,440.316,A4,8
676,7.21067,512,440.461,A4,8
677,7.22133,512,440.746,A4,8
678,7.232,512,440.125,A4,8
679,7.24267,512,440.737,A4,8
680,7.25333,512,439.977,A4,8
681,7.264,512,440.387,A4,8
682,7.27467,512,440.411,A4,8
683,7.28533,512,439.904,A4,8
684,7.296,512,440.765,A4,8
685,7.30667,512,439.843,A4,8
686,7.31733,512,440.736,A4,8
687,7.328,512,439.943,A4,8
688,7.33867,512,440.343,A4,8
689,7.34933,512,440.404,A4,8
690,7.36,512,440.064,A4,14
691,7.37067,512,440.821,A4,8
692,7.38133,512,439.479,A4,8
693,7.392,512,441.232,A4,8
694,7.40267,512,440.14,A4,8
695,7.41333,512,440.625,A4,8
696,7.424,512,440.075,A4,8
697,7.43467,512,440.649,A4,8
698,7.44533,512,440.117,A4,8
699,7.456,512,440.371,A4,8
700,7.46667,512,440.33,A4,8
701,7.47733,512,440.125,A4,8
702,7.488,512,440.535,A4,8
703,7.49867,512,440.07,A4,8
704,7.50933,512,340.094,F4,8
705,7.52,512,387.031,G4,8
706,7.53067,512,390.842,G4,15
707,7.54133,512,392.432,G4,8
708,7.552,512,391.996,G4,8
709,7.56267,512,392.714,G4,8
710,7.57333,512,391.924,G4,8
711,7.584,512,392.792,G4,8
712,7.59467,512,392.005,G4,8
713,7.60533,512,392.798,G4,8
714,7.616,512,391.975,G4,8
715,7.62667,512,392.755,G4,8
716,7.63733,512,391.93,G4,8
717,7.648,512,392.688,G4,8
718,7.65867,512,391.82,G4,8
719,7.66933,512,392.552,G4,8
720,7.68,512,391.631,G4,8
721,7.69067,512,392.623,G4,8
722,7.70133,512,391.761,G4,14
723,7.712,512,392.613,G4,8
724,7.72267,512,391.888,G4,8
725,7.73333,512,392.686,G4,8
726,7.744,512,392.028,G4,8
727,7.75467,512,392.603,G4,8
728,7.76533,512,392.23,G4,8
729,7.776,512,392.329,G4,8
730,7.78667,512,392.216,G4,8
731,7.79733,512,392.29,G4,8
732,7.808,512,392.367,G4,8
733,7.81867,512,392.259,G4,8
734,7.82933,512,392.337,G4,8
735,7.84,512,392.211,G4,8
736,7.85067,512,392.3,G4,8
737,7.86133,512,392.101,G4,8
738,7.872,512,392.211,G4,15
739,7.88267,512,391.454,G4,8
740,7.89333,512,392.207,G4,8
741,7.904,512,391.872,G4,8
742,7.91467,512,392.353,G4,8
743,7.92533,512,390.772,G4,8
744,7.936,512,0,Silence0,8
745,7.94667,512,0,Silence0,8
746,7.95733,512,0,Silence0,8
747,7.968,512,0,Silence0,8
748,7.97867,512,0,Silence0,8
749,7.98933,512,0,Silence0,8
750,8,512,0,Silence0,8
751,8.01067,512,346.231,F4,8
752,8.02133,512,348.064,F4,8
753,8.032,512,349.428,F4,8
754,8.04267,512,349.058,F4,15
755,8.05333,512,349.393,F4,8
756,8.064,512,349.081,F4,8
757,8.07467,512,349.625,F4,8
758,8.08533,512,349.053,F4,8
759,8.096,512,349.74,F4,8
760,8.10667,512,348.926,F4,8
761,8.11733,512,349.671,F4,8
762,8.128,512,349.087,F4,8
763,8.13867,512,349.561,F4,8
764,8.14933,512,349.117,F4,8
765,8.16,512,349.385,F4,8
766,8.17067,512,349.361,F4,8
767,8.18133,512,349.31,F4,8
768,8.192,512,349.534,F4,8
769,8.20267,512,349.241,F4,8
770,8.21333,512,349.669,F4,15
771,8.224,512,349.012,F4,8
772,8.23467,512,349.603,F4,8
773,8.24533,512,349.029,F4,8
774,8.256,512,349.519,F4,8
775,8.26667,512,349.094,F4,8
776,8.27733,512,349.326,F4,8
777,8.288,512,349.314,F4,7
778,8.29867,512,349.41,F4,8
779,8.30933,512,349.142,F4,8
780,8.32,512,349.502,F4,8
781,8.33067,512,349.261,F4,8
782,8.34133,512,349.542,F4,8
783,8.352,512,349.526,F4,8
